0.249,0.315,0.224,0.271,0.201
0.35,0.343,0.294,0.316,0.291
0.336,0.393,0.269,0.332,0.254
0.418,0.395,0.293,0.386,0.287
0.257,0.202,0.158,0.189,0.163
0.646,0.465,0.45,0.481,0.473
0.305,0.224,0.169,0.227,0.182
0.284,0.223,0.181,0.201,0.168
0.279,0.316,0.223,0.313,0.232
0.242,0.264,0.166,0.282,0.188
0.285,0.275,0.212,0.24,0.187
0.35,0.384,0.321,0.353,0.3
0.265,0.222,0.154,0.222,0.168
0.384,0.365,0.319,0.317,0.287
0.401,0.44,0.359,0.432,0.365
0.359,0.39,0.339,0.33,0.282
0.194,0.216,0.148,0.206,0.144
0.315,0.327,0.255,0.293,0.234
0.521,0.405,0.354,0.438,0.412
0.445,0.369,0.306,0.363,0.322
0.296,0.3,0.215,0.256,0.201
0.362,0.291,0.258,0.293,0.275
0.233,0.19,0.142,0.193,0.154
0.235,0.271,0.19,0.252,0.19
0.228,0.499,0.423,0.414,0.338
0.387,0.437,0.373,0.398,0.309
0.263,0.253,0.185,0.249,0.191
0.335,0.388,0.316,0.344,0.283
0.343,0.437,0.401,0.361,0.317
0.35,0.311,0.249,0.318,0.268
0.379,0.456,0.361,0.402,0.332
0.49,0.417,0.391,0.377,0.359
0.486,0.404,0.384,0.424,0.415
0.361,0.396,0.337,0.347,0.292
0.305,0.537,0.518,0.438,0.385
0.499,0.313,0.287,0.334,0.323
0.316,0.332,0.259,0.294,0.24
0.326,0.266,0.223,0.267,0.235
0.245,0.288,0.198,0.263,0.199
